SleepQuality,Regularity,Steps,Alarm,PA,MovementsPerHour,TimeInBed,TimeAsleep,TimeBeforeSleep,Snore,SnoreTime,Temperature
0,75,372,0,95.5,82,28912.6,21684.5,578.3,1,660,37.2
1,72,2857,0,87,38.9,27394.6,24563.8,547.9,1,60,33.3
0,68,2948,1,95.1,84.2,26246.3,18372.4,524.9,1,660,37.4
0,76,2778,1,94.3,65.1,24763.4,18737.7,495.3,1,60,42.4
0,81,1554,1,87.4,31.7,22708.9,22254.8,454.2,1,89.2,16.9
0,84,2597,0,95.7,75.6,27052.1,22453.3,541,1,540,42.3
0,79,2618,0,95.3,71,23525,17643.8,470.5,1,124.1,41.2
0,83,1166,0,95.1,54.9,19873.5,18879.8,397.5,1,446.3,39.6
0,87,564,1,94.8,83.1,23608.4,20381.9,472.2,1,720,46.6
1,81,3019,1,94.2,47.5,25866,21899.8,1034.6,1,0,46.4
0,83,2364,1,95.4,81.2,24374.7,20962.2,487.5,1,663.5,41.4
1,81,1690,0,94.9,83.2,33982.1,29224.6,679.6,1,550.4,42.8
0,82,1144,1,95.6,78.4,24861.7,23038.5,497.2,1,780,40.6
0,80,2256,1,95,68.3,25433.7,24925,508.7,1,136.9,42.8
1,87,3695,0,95.5,63.9,29843.4,25565.8,1492.2,1,900,38.5
0,92,1499,0,95.5,85.5,26926.4,23246.4,538.5,1,98.6,36
0,89,628,1,94.8,71.6,20332.9,18841.8,406.7,1,798.6,45.5
0,20,21,1,95.7,40,12626.7,9933,1599.4,1,168,54.1
0,2,151,1,96,72.7,7163.8,7020.5,143.3,1,0,52.3
1,65,20,0,96,71,31625,25721.6,632.5,1,153.2,55.2
0,64,1104,1,95.9,51,20815.5,18248.3,416.3,1,600,58.5
0,62,148,1,96.1,44.8,14110.4,13310.8,282.2,1,300,52
0,1,790,0,95.9,55.3,20192.8,16490.8,403.9,1,660,37.6
0,17,1686,1,95.7,32.3,16988,16082,339.8,1,120,41.7
0,26,2435,1,95.3,33.9,18943.4,18564.6,378.9,1,405.5,53.1
0,-102,65,0,94.3,56.9,19887,14318.6,397.7,1,420,39
0,0,664,1,94.8,55.8,18102.7,15447.6,724.1,1,1777.1,35.2
0,-93,2793,1,94.4,61.7,23068,20761.2,1845.4,1,780,37.4
1,38,658,1,92.9,60.2,28388.4,25549.5,567.8,1,780,34.3
1,0,464,0,94.4,63.4,30614.1,26022,612.3,1,1215,45
0,73,681,1,94.5,44.9,19037.4,16879.8,825,1,304.5,40.5
0,78,1235,1,96.1,38.5,21951.6,18658.9,439,1,74.1,42.3
1,83,303,1,96,33.8,25817,22719,2151.4,1,64.1,42.6
1,77,552,0,95.3,62.9,26861.2,24980.9,537.2,1,780,36.1
1,74,640,0,94.8,79.9,36128.9,31673,722.6,1,289,38.1
0,68,1385,1,94.7,55.6,18114.7,15156,362.3,1,540,47.7
0,77,526,1,95.1,68.1,21185.7,18502.1,423.7,1,420,39.4
0,69,328,1,95,69.6,19514.2,16066.7,390.3,1,68.8,41.2
1,76,1706,1,94.3,54.1,29268.5,26927.1,585.4,1,360,37
1,53,689,1,94,21.5,23514.4,22652.2,862.2,1,180,41.9
1,63,1228,0,94.8,48.1,28162.3,24689,563.2,1,540,35.6
1,59,1626,1,85.9,16.6,25298.4,23611.9,1686.6,1,0,36.3
1,78,1699,1,95.2,46.5,27456.1,25168.1,549.1,1,420,39.6
1,73,768,0,95.6,26.9,27228.9,26684.3,544.6,1,840,35.4
0,80,273,1,95.5,33.6,20013.4,18479,1067.4,1,73.7,45.7
1,74,537,0,95.4,36.9,27719.6,25040.1,554.4,0,0,44.2
0,69,677,1,95.1,41.5,20797.1,18024.2,415.9,1,240,37.9
0,0,19,1,96.1,24.6,15898.7,12983.9,318,1,60,44.2
1,0,177,1,96,33.1,25736.8,23592.1,514.7,1,240,39.6
0,85,1184,1,95.9,33.3,19462.9,15570.3,389.3,1,169.3,43.3
1,75,1343,1,87.1,24.1,27318.2,26134.4,546.4,1,622.4,29.5
1,66,1226,1,95.3,18.4,26755.2,24704,535.1,1,240,38.5
0,66,668,1,94.9,41.9,19404.5,17464,388.1,1,540,32
0,50,377,1,95,29.5,19586.6,18542,391.7,1,240,32
0,89,3208,1,94.2,5.8,14563.6,14272.3,291.3,1,180,32
1,78,451,1,94.3,35.3,33785.2,29731,675.7,1,1693.2,32
1,48,576,0,94.7,61,31126.2,27598.6,622.5,1,720,32
0,76,684,1,94.5,178.6,20842.8,19939.6,416.9,1,420,32
0,85,353,1,94.6,159.9,18399.2,17234,368,1,120,32
0,-1,101,1,94.2,37,16351.7,15152.6,327,1,540,32
0,-7,63,1,95,61.3,15113.9,13552.1,302.3,1,360,32
0,-92,545,1,95.6,59.3,24206.2,21059.4,484.1,1,156.5,32
0,-1,632,1,95.4,33.3,22434.2,20789,448.7,1,698.4,32
0,26,1162,1,94.8,128.5,23834,16922.2,476.7,1,540,32
0,79,1243,1,94.6,252.3,19530.9,18619.4,390.6,1,327.8,32
1,14,4200,1,94.3,42.5,28903.1,26012.8,578.1,1,300,32
1,79,711,1,94.9,25.4,23559.2,22459.8,471.2,1,180,47.1
1,71,2749,1,95.3,19.7,28620.1,27475.3,1144.8,1,0,31.8
1,78,3434,1,102.6,57.7,25655.3,21636,513.1,1,122,42.8
0,83,2540,1,102.3,37.1,22881.4,22423.8,457.6,1,0,43
1,95,2313,1,95.7,42,24161.9,23678.7,483.2,1,60,35.2
0,88,2113,1,95.6,70,25182.5,20733.6,503.7,1,188,34
0,87,820,1,94.3,58.7,25187.3,21073.4,503.7,1,148,37.2
0,78,6678,1,95.1,54.5,21957.8,18883.7,439.2,1,537,32.9
0,70,4941,1,95.5,0,1246.4,1221.4,24.9,1,0,38.7
0,7,0,1,95.6,0,1241.3,1216.4,24.8,1,0,40.3
0,64,1614,1,95.5,18,13448.3,10220.7,269,1,180,44.6
0,58,733,0,95.7,71.4,24080.9,19184.5,481.6,1,720,34.3
1,18,1419,0,94.9,85.9,32852.6,26829.6,1423.6,1,1070,44.8
1,48,2557,1,94.6,49.1,25434.8,24926.1,508.7,1,420,48
0,62,8108,0,94.9,64.4,25367.8,23084.7,507.4,1,720,32
1,-30,1475,0,95.2,67.2,28428,24353.3,568.6,1,420,50.5
0,0,790,1,95,57.2,16067.6,13389.7,321.4,1,180,37.2
0,-114,1363,1,95,53.8,19255.9,17137.8,385.1,1,240,51.8
0,-114,28,1,95,0,6370,6242.6,127.4,1,120,46.8
1,-23,1352,1,95.4,46.1,29802,29206,596,1,480,40.1
0,69,1536,1,95.3,34,13452.9,12287,269.1,1,180,40.6
1,65,444,1,95.3,50.8,27017.2,24765.8,990.6,1,76,35.1
1,69,261,1,95.3,21.8,22279.8,18937.8,445.6,1,300,47.1
0,73,701,1,94.9,29.6,10344.4,8413.5,1275.8,1,240,37
0,74,422,1,94.6,32.8,15319.9,13073,1889.5,1,0,43.2
0,73,182,1,94.7,10.4,9297.2,9111.3,185.9,0,0,36.9
1,70,2020,1,94.8,50.7,24774.4,19571.8,495.5,1,360,37
0,71,417,1,95,24.4,14368.9,12069.9,622.7,1,0,42.1
0,85,12795,1,95.3,29.1,20800.7,18512.6,416,1,300,49.6
0,88,3224,1,95,17.7,15404.2,14582.6,308.1,1,360,42.8
0,64,4566,1,94.7,6.7,12764.7,12509.4,255.3,1,60,49.6
0,84,24,1,94.7,19.7,13880.9,10734.6,277.6,0,0,45.5
1,79,1507,1,94.7,29.6,23356.4,19853,467.1,1,180,41.5
1,59,1810,0,93.9,30.6,25564.4,24371.4,511.3,1,60,39.7
0,47,1155,1,94.8,32.8,16209.8,11725.1,1080.7,1,60,36.7
0,65,1736,1,95.4,36.5,23184.2,21561.3,463.7,1,365.8,43.7
1,82,6136,1,95.5,30.7,31895.2,28599.4,637.9,1,67.6,67.3
0,74,1401,1,95.4,26.5,14470.8,13747.3,289.4,1,120,50.5
1,56,3829,0,95.2,44.4,27928.1,27369.6,558.6,1,300,46
0,47,5033,1,95.3,18.5,18399.9,12879.9,5090.6,1,60,43.9
0,7,2841,1,94.4,67.3,12327.1,10765.7,246.5,1,883.5,65.3
1,80,105,1,94.4,54.6,25358.2,22061.7,1267.9,1,208.3,60.6
0,65,977,1,95.4,25.2,10222.2,6065.2,1669.6,1,120,41
0,-17,516,1,95.5,34.2,9741.6,5942.4,194.8,1,0,50.9
1,58,1356,1,95.8,22.5,27146.5,24703.3,1900.3,1,0,44.8
0,43,1964,1,95.2,25.5,17355.6,16603.5,347.1,1,240,45.1
0,48,3368,1,95.1,31,18876.3,14849.4,377.5,1,60,57.6
0,54,254,1,94.9,56.5,20616.3,19585.5,412.3,1,300,56.7
0,53,391,1,95,28.1,14435.7,11885.4,1539.8,1,180,60.6
1,52,3313,0,94.6,64.9,31638.7,28263.9,632.8,1,120,51.8
0,54,1479,1,98.6,21.3,12893.8,12249.1,257.9,1,103.3,51.3
0,70,2889,1,94.6,31.2,18355.2,17376.3,367.1,1,120,54
0,76,2022,1,95.1,14.1,18653.8,15358.3,1865.4,1,0,48
0,83,2000,1,94.9,21.2,20781.6,14477.8,3255.8,1,0,42.4
1,80,1251,1,95,35.5,31213.1,26114.9,624.3,1,300,38.7
0,77,1007,1,95.2,34.6,23020,21715.5,460.4,1,180,39.9
1,75,2786,1,95.1,57.2,27968.7,25358.2,559.4,1,180,53.2
0,16,742,1,95,72.6,15609.9,14153,312.2,1,0,50.9
1,22,3302,1,95.3,43.8,25187.1,24683.4,503.7,1,73.9,42.4
1,42,1610,0,94.9,35.7,23776.3,22112,475.5,1,300,48.6
0,67,1132,1,95.4,16.6,19737.4,16776.8,1184.2,1,0,44.4
0,52,2421,1,95.1,36.4,22628.7,22176.2,452.6,1,60,76.6
0,82,3516,1,94.9,28.6,14697.3,11218.9,3184.4,1,0,74.3
0,61,2436,1,94.5,40.8,22658.5,20392.7,1435,1,240,65.1
1,63,1875,1,94.5,35.9,27119.7,23955.8,542.4,1,180,72
0,59,283,1,94.8,40.2,13936.1,13285.7,278.7,1,0,56.5
0,12,25,1,94.8,52.2,15170.4,12844.3,303.4,1,180,82.4
1,65,872,1,94.9,42.4,26699.7,26165.7,534,0,0,32
0,72,272,0,94.8,36.4,21638.2,21205.5,432.8,1,360,51.4
0,61,214,1,94.6,23.2,12455.8,6933.7,2408.1,1,120,47.3
0,57,4455,1,94.5,32.7,16819.7,16146.9,336.4,1,60,46.4
0,51,1284,1,95,26.3,14497.2,10583,289.9,1,240,46.6
0,14,902,1,94.9,0,3780.8,3705.2,75.6,1,0,61.5
0,12,52,1,95.5,0,3807.2,3731,76.1,1,0,50.4
0,25,62,0,95.3,47.8,12074.8,7325.4,1730.7,1,180,64.8
0,0,364,1,94.8,38.2,10197.9,7274.5,204,1,60,32
0,27,415,1,94.7,0,4553.7,4083.1,91.1,1,0,61.5
1,0,260,1,94.5,40.4,25739,21792.4,514.8,1,0,63.7
1,92,1240,0,94.4,32.4,25965.1,24580.3,1384.8,1,0,67.5
0,88,2083,1,94.3,46.3,23771.2,22741.1,475.4,1,184.2,63.7
1,84,3047,1,94.7,36.8,31082.5,26523.8,2486.6,1,0,67.3
1,38,1304,1,94.5,648.3,28327.9,27761.3,566.6,1,60,69.4
1,94,610,1,93.9,1201.8,28550.7,27979.7,571,1,215.5,74.8
1,93,1986,1,94.2,2968.6,25209.6,19831.6,504.2,1,0,67.1
0,84,1375,1,94.4,2018.6,22473.4,18652.9,449.5,1,689.6,65.5
1,84,4746,1,94.5,1518.5,25078.9,19645.2,501.6,1,0,62.1
1,83,3314,1,94.6,4590.5,29590.1,28998.3,591.8,1,120,70.9
1,82,10576,1,94.6,3087.8,26950.1,23446.5,539,1,240,69.3
1,82,2336,1,87.1,13911.4,28379.5,27811.9,567.6,1,240,82.2
1,85,3771,1,87.2,6026.6,29143.7,28560.8,582.9,1,231.9,81
1,93,4065,1,87.3,6761.3,23914.6,19689.7,478.3,1,1042.5,51.1
1,91,4059,1,87.1,8719.4,29599.1,29007.2,592,1,451.3,78.3
1,77,1474,1,87.1,5384.2,31804.9,31168.8,636.1,1,0,49.3
1,69,1612,1,94.8,4599.9,24677.2,24183.7,493.5,1,0,64.9
1,68,1563,1,95,626.3,31189.6,28070.6,623.8,1,60,83.3
1,79,4150,1,95,605.5,26940.1,26401.3,538.8,1,0,65.1
0,85,1913,1,94.8,98,18234.9,17870.2,364.7,1,0,63.5
0,73,1075,1,94.7,2818.5,21637,21204.3,432.7,1,0,63.1
0,81,4067,1,94.6,49.6,22652.3,18499.3,453,1,0,61.7
0,75,3091,1,94.7,28.6,19669.8,16260.4,3409.4,1,0,59.5
0,0,1501,1,95.1,7.1,16072.4,15751,321.4,1,0,59.7
0,90,3658,1,95,11.9,15062.5,12150.4,2460.2,1,0,55.4
0,69,3003,1,95,22,19374.5,15112.1,4262.4,1,0,57.2
0,68,5401,1,95.3,0,4565.5,4474.2,91.3,1,0,60.3
1,50,9583,0,95.1,29.6,30237.2,29632.4,604.7,1,0,72.1
0,53,488,1,94.8,18.5,12740.4,10064.9,2080.9,1,0,71.4
0,60,1076,1,94.6,66.1,18591.8,16112.9,371.8,1,0,69.8
1,71,1219,0,94.5,1.3,28831.7,28255.1,576.6,1,0,69.6
0,73,1220,1,95.1,17.8,14584,8021.2,3500.2,1,0,63.5
0,75,3789,1,94.9,37.1,17790.6,13817.4,2965.1,1,0,65.5
1,73,2938,0,94.7,13.6,31015.5,27397,3618.5,1,0,77.5
1,82,520,0,95,45.1,27743.3,24691.6,554.9,1,0,78.6
0,32,2030,1,94.9,14.5,15827.9,11343.4,580.4,1,0,67.3
0,14,1763,1,94.7,35.1,16903,16565,338.1,1,0,67.6
0,40,3221,1,94.5,28.2,20286.1,17851.8,405.7,1,0,67.8
0,90,163,0,94.8,35.2,15219.7,11617.7,304.4,1,0,64.8
0,89,973,0,94.6,25,14546.1,10861.1,1406.1,1,0,62.2
0,-71,90,1,94.9,0,2156.9,2113.7,43.1,1,0,32
1,74,972,1,94.8,42.6,25743.6,22568.6,772.3,1,0,69.3
1,97,3339,0,94.7,24.8,26568,23645.5,885.6,1,0,73
1,88,2339,0,94.8,35.6,35678.9,33895,713.6,1,0,80.1
0,55,1728,0,95,15.7,23099.6,22637.6,462,1,0,78.6
1,64,896,0,94.7,23,24705.9,20176.5,4529.4,1,0,73.2
0,73,951,1,95,39.3,18322.1,14535.6,366.4,1,0,51.6
1,67,3384,1,95,37.5,25183.9,21070.5,503.7,1,0,59
1,48,1649,0,94.3,26.6,34066.2,31795.1,681.3,1,0,55.6
0,-103,51,1,94.5,39.5,13758.7,12887.4,275.2,1,0,64
0,0,40,1,94.5,36.1,11540.2,6424.1,3923.7,1,0,77.7
0,67,954,0,94.5,50.6,19800.8,16632.6,396,1,0,61.3
0,-15,1769,1,94.6,41.3,17066.5,15416.7,341.3,1,0,63.7
0,28,4087,1,95.1,20.9,12649.9,9571.7,253,1,0,57.4
0,0,0,1,95.1,114.7,6250.7,6125.7,125,1,0,32
1,41,3158,1,94.9,42.2,26932.9,22713.4,538.7,1,0,60.4
0,7,533,1,94.7,34.6,6533,6402.3,130.7,1,0,63.5
1,-41,1628,0,94.4,51.2,32182.5,30788,643.7,1,0,55.8
0,2,2837,1,94.3,34.9,9271.7,7479.2,1081.7,1,0,58.1
0,18,0,1,94.3,72.9,25105,23849.8,502.1,1,0,54.9
1,79,4182,1,94.5,37.6,33229.3,29463.3,664.6,1,0,59
1,81,7257,1,87.3,52.4,27554.2,27003.1,551.1,1,432,36.5
0,81,5394,0,87.2,89.4,20311.1,18618.5,406.2,1,600,41.9
1,79,2314,0,87.3,78,31442.1,25887.3,628.8,1,1843.6,47.3
0,78,4170,1,87.4,96.4,24213.1,21226.8,484.3,1,941.1,52
1,69,4779,1,94.8,36.5,24917.8,23588.9,498.4,1,0,66.9
1,-22,1697,1,94.5,24.1,29197,23357.6,3698.3,1,0,69.3
0,-8,8901,1,94.4,80.3,25421.8,24150.7,508.4,1,0,63.7
0,23,7542,0,95.2,101.4,31901,31263,638,1,60,55.9
1,73,669,0,95,51.1,26578.4,24895.1,531.6,1,0,62.2
1,53,652,1,95,7.2,24115.1,21301.7,2009.6,1,0,56.8
0,69,7312,1,94.9,42.4,22909.9,20542.5,458.2,1,0,58.3
0,25,0,1,94.9,0,2798.2,2742.3,56,1,0,52.9
0,16,0,0,94.9,56.1,13676.6,11169.2,273.5,1,0,74.3
1,60,407,1,94.8,13.6,24280.3,19505.2,4127.6,1,0,63.5
0,33,81,1,94.8,0,3543.7,3472.9,70.9,1,0,64.9
1,80,1780,1,94.7,5.9,24985.6,24485.9,499.7,1,0,53.1
0,32,34,1,94.8,0,1715.8,1681.5,34.3,1,0,53.2
1,78,3501,1,94.4,13.5,29451.1,25524.3,3239.6,1,0,62.4
1,90,2168,0,95.7,26.2,28135.1,25790.5,1500.5,1,60,48
0,76,2514,1,95.3,131.2,21589,21157.2,431.8,1,300,60.1
0,72,2695,1,95.1,153.9,21186.7,20763,423.7,1,180,60.6
1,74,3194,1,95.4,57.8,30825.8,28359.7,616.5,1,60,51.1
1,79,336,1,94.9,35.8,31859.1,26124.4,3504.5,1,0,64.6
0,81,1252,0,94.6,88.5,28391.3,23375.5,567.8,1,0,61.7
1,84,696,0,94.6,70.5,33895.3,27342.2,677.9,1,0,57.2
0,76,1829,1,94.5,51.6,20425.3,17701.9,1634,1,0,55.6
0,85,981,1,95.2,55.9,20148.8,19275.7,403,1,60,48.4
1,86,2270,1,95.2,20.2,25148,19950.8,2179.5,1,120,53.8
1,95,2348,1,95.3,49.4,26941,25863.4,538.8,1,120,61.3
0,91,4553,1,95.3,55.4,22049.6,17125.2,441,1,120,56.1
1,86,3180,0,95.3,35.1,33244.9,31250.2,1219,1,540,52.2
0,78,1494,1,95.1,36.2,20932.7,20095.4,418.7,1,120,64.4
1,76,0,1,94.6,55.9,25154.3,22890.4,503.1,1,1283.5,66
0,78,708,1,94.4,63.1,17103.6,15507.2,342.1,1,240,56.8
0,82,2246,1,95,56.3,24021.8,22100.1,480.4,1,420,43.7
0,85,2583,1,94.9,52.6,24160.5,22227.6,483.2,1,1058,43.9
0,84,9529,1,94.7,41.1,19091.6,17946.1,381.8,1,240,47.5
0,86,1019,0,95.4,40.6,15497.2,14774,309.9,1,299,43
0,88,3410,0,95.5,19.8,13162.3,12899,263.2,1,516,48.7
0,81,2118,1,95.4,68.1,26688.5,23130,533.8,1,1734.3,37.9
0,64,4654,1,94.9,47.7,22992.3,20156.6,459.8,1,233.3,42.3
1,76,1542,1,95.5,38.9,26062.1,24237.8,521.2,1,129.5,54.3
0,81,0,1,95.4,96.4,17555.3,13576.1,351.1,1,60,43.5
0,86,2134,0,95.2,29,15465.8,12836.6,1082.6,1,84.7,48.7
0,-1,1767,1,93.8,49.3,14670.3,13105.4,293.4,1,1652.3,59.5
0,81,988,1,94.3,53.5,23627.6,20792.3,472.6,1,807.5,41.2
0,70,2171,1,94.4,96.9,10460.8,9833.2,209.2,1,180,54.7
0,-93,0,0,94.4,71,7257.8,5322.4,145.2,1,127.3,32
0,71,2380,1,94.2,76,22996.2,21923,459.9,1,701.6,47.1
0,69,1510,1,94.2,54.9,22577.9,19868.5,451.6,1,228.1,51.3
0,78,3488,1,92.4,46.6,21991.2,20818.3,439.8,1,1364.6,49.3
0,81,797,1,93.2,52.3,16988.3,16252.1,339.8,1,445.5,43.5
0,86,5114,1,94.5,66.3,11930.4,11691.8,238.6,1,316,45.7
0,24,22,1,94.5,37.2,6923.1,6784.7,138.5,1,180,47.7
0,83,4188,1,95.4,87.8,9901.7,9241.6,198,1,2130.5,50.9
0,79,2643,1,95.7,58,23387.5,17930.4,1871,1,1165.9,50.9
0,75,6888,1,94.9,99.3,18240,15868.8,364.8,0,0,56.5
0,71,5250,1,94.5,80.7,18464,17479.2,369.3,1,75.5,49.8
0,75,5617,1,94.5,51,14537.8,13277.8,290.8,1,958.3,47.5
0,74,5715,1,94.4,162.1,23161.1,21617,463.2,1,2095,51.1
0,31,166,1,94.4,0,4176.6,4093.1,83.5,1,0,50.5
0,78,3751,1,95.2,79.1,22803.3,20142.9,456.1,1,601.5,47.1
0,31,4252,1,95.4,96.7,7165,7021.7,143.3,1,1147.7,32
0,82,80,1,95.2,95.4,18443.5,17398.4,368.9,1,73.8,49.5
0,38,54,1,95.2,0,1783.1,1747.5,35.7,1,0,32
0,82,3848,1,94.1,122.6,24377.1,20801.8,487.5,1,669.6,51.1
0,78,7922,1,95.1,88.3,13081.9,11861,915.7,1,1110.7,45.7
0,24,98,1,95,0,1307.5,1281.4,26.2,1,0,32
1,66,6481,0,94.7,61.7,32518.7,26773.7,650.4,1,933,42.6
0,64,1494,1,95.4,55.5,19934.4,17276.5,398.7,1,209.3,32.2
0,60,214,1,95.2,109.1,21510.3,18283.7,430.2,1,160.8,39
0,72,2713,1,94.2,119.5,21506.6,18065.6,430.1,1,1441.3,46.6
0,80,4902,1,95.7,121.8,14801.8,13716.4,296,1,1072.9,44.4
0,36,108,1,95.8,0,1120.6,1098.2,22.4,1,0,48.6
0,31,23,1,95.7,62.6,7728.3,3452,1004.7,1,120,50
0,16,451,1,95.9,127.4,17294.1,13489.4,345.9,1,540,57.7
0,-21,1388,1,95.8,82.2,23003,21009.4,460.1,1,540,47.5
0,-33,2258,0,95.9,0,1574.6,1543.1,31.5,1,0,32
0,11,2771,1,95.6,91.3,18652.9,15979.3,373.1,1,1388.1,51.8
0,0,0,1,94.9,24,12293.4,12047.5,245.9,1,120,56.8
0,-26,357,1,95.8,0,2897.2,453.9,2443.3,1,0,44.8
0,-84,3070,1,95.5,70.6,19460.4,16022.4,389.2,1,540,32
0,-77,1464,1,94.9,45.9,6949.5,301.1,1853.2,1,60,44.2
0,-4,614,1,94.8,98.6,17043.7,11873.8,340.9,1,4591.7,46.8
0,8,5927,1,94.6,95,22235.4,17269.5,444.7,1,540,49.3
0,79,502,1,95.6,69.6,13329.3,13062.8,266.6,1,240,40.6
1,77,3895,1,94.8,59.6,23372.9,18854.1,467.5,1,180,44.2
0,74,2115,0,88.2,85.9,24523.1,21743.8,490.5,1,190.1,27.9
1,64,1495,1,95.5,88.9,26646.7,26113.8,532.9,1,80.6,53.4
1,92,577,1,95.7,51.7,23166.8,18070.1,463.3,1,310.9,46
0,93,2912,1,95.8,198.4,25691.2,25177.4,513.8,1,198.9,50.2
1,96,2465,1,95.9,81.8,26492.9,23048.8,529.9,1,1325.9,51.1
0,96,1159,1,95.5,149.7,24662.8,22114.3,493.3,1,720,48.9
0,92,2101,1,95.4,21.2,16503.1,12927.4,330.1,1,420,43
0,34,80,1,95.4,0,5336.6,338,1014,1,0,49.8
1,-28,1528,0,96.1,46.3,31986.3,25055.9,1172.8,1,360,38.1
0,-31,1605,1,95.5,206.3,20815.1,16721.4,416.3,1,600,46.8
0,-25,146,1,95.3,0,2408.3,971.4,1437,1,0,50.7
0,2,4010,1,94.9,202,20996.7,18477.1,419.9,0,0,41
0,18,156,1,95,250.9,7500.1,4950.1,150,1,0,41
0,-11,2218,1,95,142.8,24661.4,19564.7,493.2,1,84.9,43.3
0,-52,966,1,94.7,0,3001.4,1530.7,1470.7,1,0,42.8
0,-19,905,1,94.9,175.1,14849.9,11434.4,297,1,240,32.4
0,26,999,0,95.4,90.1,18890.2,13663.9,377.8,1,1474.3,32.5
1,70,569,0,95,48.2,26057.9,20585.7,521.2,1,180,39.4
0,86,1623,1,93.2,192.9,24840.1,18961.3,496.8,1,480,40.5
0,85,3148,1,93.8,144.3,16766.1,14139.4,335.3,1,60.5,26.8
0,89,8354,1,94.4,159.4,15120,11894.4,302.4,1,420,34.2
0,13,1236,1,95.3,0,2009.1,234.4,1774.7,1,0,36.7
0,-69,4945,0,94.6,145.7,15336.6,13189.5,306.7,1,300,43
0,-76,119,1,94.6,0,5152.2,0,0,1,0,32
1,-85,3138,1,93.6,148.6,26364.9,18894.8,527.3,1,568.3,40.6
0,68,2889,0,93.7,195.8,18827.6,15815.2,376.6,1,660,25.3
0,64,1649,0,93.6,154.4,24584.5,24092.8,491.7,1,66.1,28.4
0,77,1287,0,93.7,137.4,23963,20528.3,479.3,1,180,27.7
0,81,867,0,94.1,111.4,18347.4,17980.4,366.9,1,360,28
0,91,2543,1,93.6,99.5,22526.1,18846.8,450.5,1,480,33.8
0,91,6350,1,94.4,72.6,20832,16387.8,416.6,1,1190.1,20.7
0,44,7906,1,94.2,0,1421,0,0,1,0,34.3
0,-2,2344,0,95.3,128.5,24314.6,19694.8,486.3,1,963.4,18.1
0,-48,382,1,94.7,0,2179.2,2135.6,43.6,1,0,40.5
0,0,0,1,94.7,0,1483,0,0,1,0,40.5
0,0,382,1,94.7,0,975.1,0,0,1,0,32
0,8,3981,1,94.2,159.7,23701.5,19593.2,474,1,269.5,41.5
0,65,3050,1,95,131.4,21055.9,18669.6,421.1,1,600,38.7
0,75,4539,1,95.3,185.9,14179.6,10776.5,283.6,1,120,45
1,73,6021,1,95.1,124.6,28478.9,26105.7,569.6,1,1084,46
0,72,3918,1,93.6,252,13854.9,9837,277.1,1,300,41.5
1,66,6632,0,95.2,142,25322.7,20933.5,506.5,1,420,33.8
0,56,4148,1,95.8,138.7,24766.9,18740.3,495.3,1,240,41.9
1,59,3743,1,96,105,27269.7,22997.4,545.4,1,840,41.7
0,75,2586,1,95.8,143.2,22167.8,18177.6,443.4,1,1729.9,46.2
0,-6,191,1,95.4,158.9,17750.5,12247.8,355,0,0,32
0,82,2638,1,96.1,97.8,15948.9,12387,1860.7,1,112.6,39.2
0,7,282,1,96.1,0,3526.9,0,0,1,0,39.4
1,84,8083,0,95.7,104.9,23687.6,17055.1,473.8,1,1310.1,38.7
0,90,1698,1,95.4,104.8,22526.9,17571,450.5,1,2632.4,41.7
0,41,38,1,95.4,0,3535.8,2310.1,1225.7,1,0,50.9
0,88,1463,1,95,134.7,21466.1,18675.5,644,1,98.8,39.2
1,74,3072,1,95.1,104.3,23566.2,18774.4,471.3,1,498.2,45
1,67,1669,1,95.6,95.4,26864.9,23462,537.3,1,171.4,45.9
0,70,632,1,96,135.3,24442.7,20287.4,488.9,1,148.3,42.4
1,76,842,1,96.2,103.2,25351,20365.3,507,1,360,48.6
1,83,789,1,96.2,126.5,26321.5,21846.9,526.4,1,360,54.3
1,84,340,1,95.8,67.7,27256.1,25802.4,1453.7,1,420,56.1
0,81,741,1,95.6,77.3,18949.5,14780.6,379,1,2352.6,39.4
1,74,2425,0,95.5,137.6,27236.7,26692,544.7,0,0,32
0,61,2819,1,95.2,192.1,24687.8,24194.1,493.8,1,238.2,37.6
0,28,71,1,95.4,0,1752.8,1717.8,35.1,1,0,32
0,68,1024,1,95.6,139.8,24233.4,19709.9,484.7,1,90.9,39.4
0,71,4798,1,95.7,288.2,29414.4,28826.1,588.3,1,300,41.5
1,83,572,0,95.5,180.6,35018,31516.2,700.4,1,60,38.1
1,83,1703,1,95.6,142.4,26260.9,25735.7,525.2,1,60,35.2
0,78,1839,1,95.8,120.5,16011.4,13823.2,320.2,1,180,30.2
0,23,36,1,96,79,10158.5,8363.9,203.2,1,60,36.5
0,0,211,1,95.8,0,1656.5,1623.4,33.1,1,0,32
1,78,1075,1,95.9,123.7,25925.5,25407,518.5,1,120,30.9
1,79,3576,1,95.9,101.9,30427.1,27790.1,608.5,1,152.5,36
0,41,453,1,96.1,0,3582.6,2663,71.7,1,0,46.2
1,77,1431,1,96.2,140.5,28889.6,28311.8,577.8,1,100.3,37.8
1,72,2547,0,96.4,273.8,34622.9,28506.1,692.5,1,85.6,36.5
1,74,379,1,96,274.8,29890.2,25605.9,597.8,1,181.6,43.7
1,77,3923,1,96,204.3,24699.8,21735.8,494,1,300,43.5
